game_start_month,game_start_day,game_id,captured_piece_byblack,captured_piece_bywhite,game_duration,game_end_time,game_pgn,game_start_time,game_status,is_active,last_move_time_black,last_move_time_white,latest_fen,loser_id,player_black,player_category,player_white,result,termination_id,termination_reason,total_move_duration_black,total_move_duration_white,winner,winner_id
4,18,6b2a7ff9-5882-5426-81a7-98c42fd6c60c,,"['p', 'q', 'p', 'r', 'p', 'p', 'p', 'b', 'p', 'r', 'p', 'p', 'p', 'n', 'b', 'b', 'p', 'r', 'r', 'n', 'p', 'p', 'p', 'n', 'p', 'n', 'p', 'p', 'p', 'q', 'p', 'n', 'p', 'q', 'n', 'r', 'b', 'p', 'p', 'b', 'r', 'b', 'p', 'r', 'n', 'n', 'n']",,,[Event \"CS2 Self-GamePlay\"] [Site \"InHouse-DGXNodes\"] [Date \"2024-04-18\"] [Black \"AZ0Model\"] [EventSponsor \"Avrioc Technologies\"] [Mode \"ICS\"] d3 f5 g4 Nc6 b4 Nh6 b5 Nb8 Bxh6 e5 Nc3 d5 b6 Qd7 Be3 Ke7 h3 h5 Na4 a6 f4 Nc6 Nf3 Rg8 Bf2 Kf7 c4 Nb8 e3 Qe8 Bh4 a5 g5 dxc4 Qe2 g6 O-O-O Be6 a3 Bc8 Nxe5+ Kg7 Qd2 cxd3 Rg1 Qd7 Kb2 Nc6 Qg2 Nb4 Qc2 Qd5 Nc5 Bd7 Nc6 Qd4+ Kc1 Qc3 Be1 Qf6 Be2 Kh8 Kb1 Qe5 a4 Rd8 Bg4 Qb2+ Kxb2 Na6 Be2 Be7 Bxa5 Nb4 Nb8 Bd6 Ka1 Rde8 Qa2 Be6 Qc2 Rxb8 Rg3 Rbf8 Bf1 Rc8 Rd2 Ba2 Nxb7 Ra8 Qc4 Rgb8 Qg8+ Bxg8 Rf3 Ra6 Rg3 Nc6 Rc2 Rxb7 Rb2 Raa7 Rc2 dxc2 Bc4 Nb4 Bxg8 Bxf4 Bc4 Ra6 Rg4 Kb1 Nb3 bxc7 Rb5 Rb7 Bd5 Rxa5 Ne7 Bh2 Bxb7 Bg1 Bc6 Nd4 Rh4 Nbxc6 Kb2 Nb4 Kb1 Ne6 Ng8 Rb5 Rf4 Nd4 Rxf5 Ne2 h4 Na6+ Rxb5 Bh2 Ka1 Bg3 Nh6 Nb4 Kb1 Bh2 e4 Kh7 Ka1 Bf4 Ng4 Na6 Nf2 Bd2 Nh1 Bf4 Rb8 Bc1 Rb7+ Kh8 Kb1 Ng3 Nxg3 Nb4 Nf5 Ba3 e5 Na6 Ka1 Be7 e6 Nb8 Kb2 gxf5 Rb6 Bf6+ Ka3 f4 Rc6 Be5 Rc4 Bd6+ Rc5 Kg8 Ka2 Bc7 Ka3 Nd7 Kb3 Kh7 Rf5 Kh8 Kc2 f3 a5 Bb6 exd7 Bd4,2024-04-18 11:13:39.991+0000,Inprogress,True,,,7k/3P4/8/P4RPp/3b3P/5p2/2K5/8 w - - 1 101,,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,0-0,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,,,,,,,
4,18,6a348430-ede6-56e8-8fd1-f912ddf285a0,,"['b', 'p', 'p', 'p', 'p', 'p', 'p', 'p', 'q', 'b', 'n', 'r', 'q', 'p', 'p', 'p', 'p', 'p', 'p', 'n', 'r', 'b', 'b', 'q', 'r', 'r']",,,[Event \"CS2 Self-GamePlay\"] [Site \"InHouse-DGXNodes\"] [Date \"2024-04-18\"] [Black \"AZ0Model\"] [EventSponsor \"Avrioc Technologies\"] [Mode \"ICS\"] b3 g5 e3 f6 b4 b6 Nh3 e5 e4 Kf7 Ba6 Nxa6 Nc3 Kg7 d3 Nxb4 Nxg5 b5 f4 Rb8 a4 d5 fxe5 c6 axb5 dxe4 Bd2 Bd6 Ngxe4 Rxb5 Qh5 Qc7 Ra3 Bd7 Qf7+ Kxf7 Nxd6+ Qxd6 Rf1 Bh3 Rg1 Ne7 Nxb5 Ned5 Rc3 f5 exd6 Nxd3+ Ke2 Rg8 Kf3 Nc5 Be3 Rg5 Bd2 Ke8 Nxa7 Nd7 g4 Rg8 Rg2 Nb4 Rxc6 Kd8 Rf2 f4 Bxf4 Rxg4 Nb5 Ke8 Rg2 Nxc2 Rc4 Nf8 Rcxc2 Rh4 Kg3 Kd7 Kf3 Ke6 Na7 Kf7 Nb5 Bxg2+ Ke2 Kf6 Ke3 Ba8 h3 Bc6 Ke2 Bh1 Rc6 Kf7 Kd1 Rg4 Rc8 Rg7 Re8 Rg1+ Ke2 Rg4 Na3 h5 Bh2 Ba8 Nb5 Nd7 Rxa8 Nc5 Bg1 Kg7 Ra5 Rd4 Na7 Rc4 Be3 Kf6 Nc8 Ke5 Ra8 Kf6 Ra3 Rc3 Kf3 h4 Kf2 Nd3+ Kf1 Nc5 Bf4 Nb3 Bh2 Rc2 Ra8 Nc5 Bg3 Nb3 Ra3 Rh2 Nb6 Na1 d7 hxg3 Rf3+ Ke6 Rd2 Qd7+ Rxd7 Rf2 Rd4 Ke2 Rd6 Rh2 Ke5 Ke1 Rd2 Nc8 Rb2 Rxb2 Ke4 Rb8 Nb3 Kd1 g2 Nb6 Rf8 Bc5 Na8 Be7 Ke1 Nc5 Rh8 Bf6 Rh4+ Kf3 Kf1 Bxh4 Nc7 Bg5 Nd5 Ne6 Nb4 Be3 Na6 Nc5 Nb4 Bf4 Nc6 Nb7 Nb8 Na5 Nd7 Bg5 Kg1 Nc6 Kh1 Ne7,2024-04-18 12:30:00.941+0000,Inprogress,True,,,8/3Nn3/8/6b1/8/5k1P/8/7K w - - 20 101,,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,0-0,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,,,,,,,
4,18,69ef3db5-fda6-5a05-ae2f-3416872850d9,,"['p', 'b', 'n', 'q', 'p', 'p', 'b', 'p', 'p', 'p', 'p', 'p', 'p', 'r', 'r', 'p', 'q', 'n', 'p', 'b', 'p', 'p', 'q', 'p', 'b', 'b', 'p', 'n', 'n', 'p', 'r', 'p', 'r', 'p', 'p', 'r']",,,[Event \"CS2 Self-GamePlay\"] [Site \"InHouse-DGXNodes\"] [Date \"2024-04-18\"] [Black \"AZ0Model\"] [EventSponsor \"Avrioc Technologies\"] [Mode \"ICS\"] g4 e6 h3 c6 e3 Bb4 Ne2 Qa5 Ng3 Qb5 Bxb5 Na6 Ne2 Kd8 c3 g6 Bxa6 Nf6 O-O Rb8 a3 b6 f3 h6 b3 Ne8 Bd3 h5 Ba6 c5 Nd4 Rb7 Re1 Bxa3 Bxa3 Ke7 b4 f6 Bb2 Rf8 Nc2 cxb4 Bc4 Rg8 Kh1 d6 Ra3 b5 Bd3 a6 Rb3 Rd7 Bf5 Kd8 Ba3 Rdg7 Qe2 Ra7 g5 h4 Be4 Rd7 Bxb4 Re7 Nba3 Kc7 d4 Kb6 Qc4 Ra7 Qc5+ dxc5 Bxc5+ Kc7 Nc4 Ng7 Bb7 f5 Kg1 f4 N2a3 Rxb7 Reb1 Rb6 Nd6 Rf8 Nxc8 Re8 Bf8 Nf5 Nxb5+ Kxc8 Kg2 Rc6 Kh1 Kb7 Rf1 Ra8 Na7+ Kc7 Re1 Nh6 Bb4 Rd6 Rg1 Rxa7 Rbb1 Kc8 Rg4 Kc7 Kg2 Rb6 Rb3 Kc6 Rxf4 Kb5 Bf8+ Ka4 Bd6 Rc7 Kf2 Rcc6 Rf8 Nf7 Rc8 Ne5 c4 Nf7 Bf4 Rc5 Rd8 Rf5 Rxb6 a5 Rxe6 Nxd8 Ke2 Rd5 Ra6 Nc6 c5 Nb8 Kd2 Re5 Bg3 Nd7 Bf2 Nb6 Kc1 Rxc5+ Kd1 Rc8 d5 Rh8 Bg3 Nd7 Kd2 Rg8 Rd6 Kb3 Kd3 Kb2 Bf4 Ka3 Kc4 Rc8+ Kb5 Rc3 Rb6 Kb2 Rb8 Rc7 Rd8 Kc2 e4 Kb2 Bd6 Kc2 Ra8 Nc5 Rc8 Kd3 e5 Rf7 Re8 Rg7 Kc6 Kc4 Rf8 Nb7 Bb4 Rd7 Bxa5 Nd8+ Kxd7 Nb7 Rf4+ Kb5 Ra4 Nc5+,2024-04-18 11:27:05.134+0000,Inprogress,True,,,8/3K4/6p1/BknPP1P1/R6p/5P1P/8/8 w - - 5 101,,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,0-0,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,,,,,,,
4,18,69dc2628-fb3d-5af0-af37-b02e08d51457,,"['p', 'p', 'q', 'p', 'b', 'p', 'p', 'b', 'p', 'b', 'p', 'p', 'n', 'p', 'p', 'p', 'p', 'n', 'r', 'q', 'n', 'r', 'r', 'n', 'r', 'q', 'b']",,,[Event \"CS2 Self-GamePlay\"] [Site \"InHouse-DGXNodes\"] [Date \"2024-04-18\"] [Black \"AZ0Model\"] [EventSponsor \"Avrioc Technologies\"] [Mode \"ICS\"] Nf3 h6 g4 a5 c3 c5 Bh3 Qb6 d4 c4 Bg2 e5 Kf1 Be7 Bxh6 exd4 Qa4 f5 Ng5 Qe6 b3 g6 Bd5 f4 Nf3 Bg5 Qb5 Ra6 Bxe6 Rh7 Nfd2 f3 Qxa5 Nxh6 Bd5 Ke7 bxc4 Rd6 Bxb7 Rd5 Rg1 Bf4 Bxc8 Rh8 Qc5+ Kf6 Qb5 Bg3 h3 dxc3 a4 Na6 Qb7 Kf7 Ra3 Rg5 Rxg3 Nc5 Rxf3+ Nf5 Qb4 Kg8 Rd3 Nh4 e4 Nf5 Ke2 Rxg4 Qxc5 Rxh3 Ke1 Ne3 Rxd7 Rh5 Ba6 Rgh4 Ra2 Rg4 Bc8 Rd5 Nf3 c2 Bb7 g5 Bc8 Rd4 Qc7 Rd2 Rd4 Nh4 Rb2 Bb7 Rd2 Rd7 Rxe4 Ra1 g4 Nc3 Rxf2 Qe5 Rd4 Bc6 Nd1 Qb8+ Rf8 Nd5 Rxd5 Rc7 Rfd8 Ng2 Nd3+ Ke2 N1b2 Qxd8+ Rxd8 Ra2 Kf8 Ra3 Ne1 Ra2 Nbd3 Rb2 g3 Bb7 Rd5 a5 Kg8 Rc8+ Rd8 Rc5 Nf4+ Kf1 Nfd3 a6 Rd6 Rh5 Rd4 Nxe1 Nc1 Rf2 Rd3 Ba8 Rf3 Nxf3 Kf8 Ne5+ gxf2 Nd7+ Kf7 Nf8 Na2 Bb7 Kg8 Bh1 Kg7 Ke2 Kf7 Ne6 Kxe6 Kd1 Kc2 Qa1 Rf5 Qh8 Rf6+ Qxf6 Be4 Qe5 Kd1 Ke7 Bd3 Qe2+ Kxe2 Nb4 Kf2 Nd5 a7 Kd8 Ke2 Kc8 Be4 Kc7 Bf5 Ne7 c5 Nc8 Bd7 Kxd7 Kd1 Kc7 Kd2 Ne7 Ke3 Kd8 Ng6 Kd3 Ne7,2024-04-18 12:44:45.134+0000,Inprogress,True,,,N2k4/4n3/8/2P5/8/3K4/8/8 w - - 3 101,,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,0-0,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,,,,,,,
4,18,6904024b-e27d-5f63-802f-12598b387105,,"['p', 'p', 'p', 'p', 'p', 'p', 'p', 'n', 'r', 'p', 'n', 'p', 'b', 'p', 'r', 'b', 'b', 'p']",,,[Event \"CS2 Self-GamePlay\"] [Site \"InHouse-DGXNodes\"] [Date \"2024-04-18\"] [Black \"AZ0Model\"] [EventSponsor \"Avrioc Technologies\"] [Mode \"ICS\"] d4 b5 Bd2 Na6 Nh3 d6 Nc3 c6 Ng5 Nh6 f4 Nc7 g3 Bg4 Bc1 a5 Nh3 Qb8 Ne4 Bh5 Neg5 Kd7 d5 Nf5 b4 Na6 a4 Qa7 Qd3 Rb8 Be3 Rb7 Bg1 Qc5 Bf2 Rb8 c4 axb4 Qc2 Ke8 Qd1 Qa7 Qc2 Nd4 Qb2 b3 Qb1 bxc4 Kd2 Ra8 e3 f6 Qd1 Ne2 f5 h6 Rb1 Nxg3 Qxb3 g6 Bg1 Rd8 Kc3 Rc8 Nf7 Bg7 Qd1 Qxe3+ Bd3 Nc5 Qf1 Qg5 Qg2 gxf5 Nxd6+ exd6 Qc2 Kf7 Qf2 Qh4 Rf1 Rhd8 Qa2 Qg4 Rf3 Qxf3 Kd2 Qg4 Bc2 Rc7 Nf2 Qh3 Kc1 Nce4 Bb3 Bh8 Kb1 Bf3 Nd3 Bd1 Qa1 Ng5 Bxc4 Be2 Kb2 Bf3 Qb1 Ne6 Be3 Qg4 Ka3 Ng5 Qg1 Re7 Ba2 Kg6 Bd2 Ra8 Bb4 Nh3 Ne5+ Rxe5 Bc5 Re4 Bf2 Ra6 dxc6 Re8 Be6 Nh5 Qb1 Re7 Bh4 Rxe6 Qb6 N5f4 Rc1 d5 Qg1 Re7 Rf1 Rxa4+ Kb3 Ng5 Kxa4 Rb7 Qf2 Rb6 Qa2 Kf7 Qb2 Qxh4 Ka3 Ra6+ Kb3 Ke6 Qa1 Kf7 Kb4 Kg6 Rxf3 Kf7 Qb2 Ke6 Rb3 Kd6 Qe2 Nh5+ Qe4 f4 Qe8 Nf3 Qe4 Qf2 Qe3 Ra2 Rb1 d4 Qe5+ Kxc6 Qe7 Qe1+ Kc4 d3 Qg7 Ra8 Qg2 Qf1 Ra1 Rf8 Qh1 Kd7 Qg1 Rf7 Qa7+ Kc6 h3 Qd1 Qa8+ Kc7,2024-04-18 13:45:36.805+0000,Inprogress,True,,,Q6b/2k2r2/5p1p/7n/2K2p2/3p1n1P/8/R2q4 w - - 3 101,,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,0-0,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,,,,,,,
4,18,686103ac-abd9-5c5c-85d6-08fcd5fd0bcf,,"['p', 'p', 'b', 'p', 'p', 'b', 'p', 'n', 'p', 'b', 'b', 'q', 'p', 'p', 'r', 'p', 'p', 'n', 'q', 'n', 'p', 'r', 'p', 'p', 'r', 'p', 'n', 'b', 'p', 'b', 'p', 'p', 'p', 'p', 'p', 'r', 'p', 'n', 'p', 'p', 'q', 'b', 'r', 'n', 'b', 'q']",,,[Event \"CS2 Self-GamePlay\"] [Site \"InHouse-DGXNodes\"] [Date \"2024-04-18\"] [Black \"AZ0Model\"] [EventSponsor \"Avrioc Technologies\"] [Mode \"ICS\"] b3 Nf6 d3 Ng8 g3 e6 b4 e5 h4 Ke7 Nh3 Kf6 Kd2 a6 e4 Bc5 Qf3+ Ke7 g4 f6 Ng5 b6 h5 b5 Na3 Bxf2 Rg1 fxg5 Qe2 Nf6 Qxf2 Kf8 Bh3 c5 Ke2 Kg8 Kf3 Qe8 Qg3 Qf7 Rh1 Qd5 Bxg5 Qc6 Rac1 Ne8 Bd8 g5 Qg2 Qb6 Rhe1 Nd6 Be7 Qa5 Qe2 Kg7 Rh1 Qb6 Qe1 Rf8+ Ke3 Rf3+ Ke2 Rg3 Rf1 Ra7 Rf2 a5 c4 Rc7 Bg2 Kg8 Qc3 Rxg2 Rd1 Nb7 Bf6 Qa6 cxb5 d5 Qc1 a4 Be7 Rc6 Qxc5 Qa5 Nc2 Qa8 Ke3 Bxg4 Rh1 Be6 exd5 Kh8 Rf6 Nd7 Rff1 Rd2 Qb6 Bg4 Rb1 Rg6 Qd4 Rxd3+ Kxd3 Bxh5 Ke4 Rg8 a3 Rc8 Rh2 Kg7 Ne1 Kg6 Ke3 e4 Qb2 Re8 Qc1 Bf3 Rh1 Bg4 Rb3 Qb8 d6 Rf8 Nd3 Kf7 Qf1+ Nf6 Qxf6+ Kg8 Kxe4 Qxd6 Rd1 Na5 Rdb1 Rc8 Rd1 Rc5 Rh1 Rf5 Rg1 Qd4+ Qxd4 Bh3 Rg3 Bf1 Rg4 Kf7 Qf2 Bg2+ Rxg2 axb3 Nc1 Nb7 Nd3 Ke6 Rg1 h6 Qf4 Nc5+ Nxc5+ Kxe7 Rg4 gxf4 Rg5 Kf6 Rg8 Rg5 Rb8 Kg6 Rd8 Kh5 Nb7 Rg4 Rb8 b2 Rd8 Ke5 Rg8 Nd6 Kg6 Re8 f3 Kf4 Rh8 Ke3 Rh7 Kd4 Rh8 Kc3 Bd3 Nc8 h5 Kb2 Kf7 Nb6 Rh7,2024-04-18 11:20:21.241+0000,Inprogress,True,,,4R3/5k1r/1N6/1P5p/1P6/P2b1p2/1K6/8 w - - 4 101,,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,0-0,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,,,,,,,
4,18,6820d696-1207-5f5d-b2a3-1e300a8e6129,,"['p', 'n', 'p', 'b', 'n', 'p', 'b', 'q', 'r', 'q', 'p', 'b', 'p', 'b', 'r', 'n', 'n', 'p', 'p', 'q', 'p', 'p', 'r', 'p', 'q', 'b', 'q', 'b', 'p', 'p', 'p', 'p', 'b', 'n', 'p', 'r', 'p']",22,2024-04-18 10:37:44.495+0000,[Event \"CS2 Self-GamePlay\"] [Site \"InHouse-DGXNodes\"] [Date \"2024-04-18\"] [Black \"AZ0Model\"] [EventSponsor \"Avrioc Technologies\"] [Mode \"ICS\"] g3 e5 g4 Nc6 b3 b6 Ba3 Qh4 e4 Nf6 Qe2 Nb8 Bh3 Nxe4 g5 Bc5 Qd3 Ke7 Nc3 Bb4 Rc1 Bb7 Nce2 a5 Qg3 Rd8 Bf1 Ke8 Nh3 Qxg3 Nc3 d6 Na4 Ra7 Ba6 Bxa6 Rb1 Ke7 Rd1 Nc3 Nb2 Qg1+ Rxg1 Kd7 f3 f5 Rf1 Ke7 Nc4 Rc8 Rc1 c6 Rb1 e4 Nb2 Rg8 Nd1 Bd3 Bxb4 Na6 Ndf2 Nc7 a3 a4 Ng4 h6 Ne3 Ke8 bxa4 Na8 Bxd6 Ne2 Rg1 Ng3 Rxb6 Bc4 Bc7 c5 Bd6 Re7 gxh6 Ba6 Bf4 Be2 h7 Kf8 Rb3 Ke8 Rb6 Re5 Rh1 Bb5 Rb8+ Kd7 Rc8 Rb6 Kc7 c4 Re8 Qh4 Nf1 cxb5 Re7 Kxf1 Re8 Ke1 exf3 Ng5 g6 Qh7+ Kd8 Bxe5 Rh8 Bf4 Rg8 Qg7 Rf8 Ne6+ Kc8 Qf7 Rg8 Kd1 Rg7 Nxc5 f2 Qf8#,2024-04-18 10:37:21.888+0000,Checkmate,False,,,n1k2Q2/6r1/1R4p1/1PN2p2/P4B2/P3N3/3P1p1P/3K3R b - - 1 64,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,0-0,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,1-0,,,0,10168,white,2b435cf4-6eb7-5d64-bdce-1c047fdb2033
4,18,681046ff-9129-5ade-b11c-769864e02184,,"['p', 'p', 'p', 'b', 'p', 'n', 'q', 'b', 'p', 'n', 'q', 'p', 'r', 'p', 'p', 'n', 'p', 'b', 'r', 'n', 'p', 'p', 'r', 'r', 'p', 'p', 'n', 'b', 'b', 'p', 'b', 'p', 'n', 'p', 'p', 'p', 'p', 'p', 'q', 'p', 'p', 'b', 'p', 'r', 'r', 'p', 'q', 'p', 'r', 'n', 'r']",,,[Event \"CS2 Self-GamePlay\"] [Site \"InHouse-DGXNodes\"] [Date \"2024-04-18\"] [Black \"AZ0Model\"] [EventSponsor \"Avrioc Technologies\"] [Mode \"ICS\"] g3 a5 a4 Ra7 Na3 f6 d4 Ra8 Bh3 g6 b3 Bg7 Nc4 Kf8 Nd2 b5 Ba3 d6 Ne4 bxa4 Nxf6 h5 Bc1 Nxf6 Bd2 d5 Be6 Bh6 Bg5 Ke8 Ra2 c6 Bxc8 Qc7 Bxh6 Qb7 h4 c5 Bc1 e6 Be3 Ne4 Ra3 Nc6 Bg5 cxd4 b4 Kf7 Qd3 Qxc8 Bc1 Ra7 e3 Kf8 Rb3 Kg8 Rb2 Rh6 g4 Kh8 Nh3 Kg7 gxh5 Nd8 Rg1 Nc3 Qa6 d3 Bd2 Rh7 Bxc3+ d4 hxg6 Rh6 Bxd4+ e5 Bc5 Qf5 cxd3 axb4 Qc6 Rxg6 Rf1 Rxc6 Bf8+ Kf6 Ng5 Ne6 Re2 Rcc7 Rd2 Rc8 Rd1 Nd4 Ra1 Nf3+ Ke2 Kg6 Rac1 Rd7 Kd1 Ng1 f3 Nxf3 Bxb4 Ra8 Bc3 e4 Rh1 Qb5 Bg7 Nd4 Rh2 Rb7 Rb2 Qa6 Ra1 Rxg7 Rb7 Rh7 Rb3 exd3 Nf7 Qc8 Nh8+ Kg7 Rc1 Qf8 h5 Rc8 e4 Nc6 Rb4 Qg8 Kd2 Nxb4 Re1 Rc3 Kxc3 Qb3+ Kd2 Kf6 Re2 Qb2+ Ke3 Na6 Ng6 d2 Rxd2 Kf7 Rd3 Qf2+ Kxf2 Kg7 Kg3 Rxh5 Kf4 Rh7 Rd1 Rh8 Kf5 Rh3 Rd8 Rh8 Ke5 Rh3 Rd2 Kh6 Nf4 Rh4 Rc2 Kg5 Rc1 Nb4 Ng6 Nd5 Rc2 Rh1 Nh4 Rc1 Kd6 Rxc2 Kxd5 Rc1 Ke6 Rb1 Ng2 Rb5 Kd6 Rf5 exf5 Kf6 Ne1 a3 Nc2 Kf7 Kc7 Kf6 Kc6 a2,2024-04-18 09:53:28.994+0000,Inprogress,True,,,8/8/2K2k2/5P2/8/8/p1N5/8 w - - 0 101,,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,0-0,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,,,,,,,
4,18,67ea3055-8ef9-5d34-a9f7-0910837dc1f6,,"['n', 'n', 'p', 'n', 'p', 'p', 'p', 'b', 'q', 'p', 'p', 'p', 'r', 'p', 'p', 'r', 'q', 'q', 'p', 'b', 'p', 'q', 'b', 'n']",,,[Event \"CS2 Self-GamePlay\"] [Site \"InHouse-DGXNodes\"] [Date \"2024-04-18\"] [Black \"AZ0Model\"] [EventSponsor \"Avrioc Technologies\"] [Mode \"ICS\"] a3 Nc6 c4 Na5 g3 a6 Qa4 b6 c5 Nf6 Qb3 d6 Nf3 e5 Nd4 d5 h3 Rg8 Qa4+ Nd7 Rg1 e4 b4 Ke7 Rg2 Kf6 Nc3 h5 Ne6 Kg6 Kd1 fxe6 Bb2 h4 bxa5 Qf6 Qc2 bxa5 Ra2 d4 f4 Qe7 Qb3 Rb8 Rg1 e3 Qd5 Rb5 Qxd7 Rb7 Ke1 Qf7 Nb1 Qxf4 Qxd4 hxg3 Qd7 Qf2+ Kd1 Qxf1+ Rxf1 exd2 Qxc7 Rb8 Kc2 Kc3 Bxc5 Rf6+ gxf6 Qh7+ Kg5 e4 f5 exf5 exf5 Qf7 Rb3+ Qxb3 f4 Ra1 Bg1 Qb7 Bxb7 a4 Qb3+ Kxb3 Kf5 h4 Bh1 Ra2 Be3 Ba3 Rd8 Bb2 Ke4 Ra3 Bd2 Ra2 Bc1 Ba1 g2 Bh8 Rf8 Rxg2 Ba3 Kc3 Bc5 Rc2 Ke3 Kb2 Rb8+ Ka2 Bb4 Rf2 Ba8 Bd4+ Ke4 Na3 Bb7 h5 Kf5 Rf3 Bd2 Ba1 Rg8 Nb1 Rg1 Nxd2 Rg8 h6 Bc6 Nc4 Rg7 Ne5 Rg4 Ra3 Rh4 Kb3 f3 Nxf3 Ba8 Ng5 Rh5 h7 Rh2 Bc3 Rh4 Bb7 Ra1 Ba8 Qh7+ Rxh7 Nh3 Rh4 Bf6 Rh7 Be5 Be4 Bh8 Rxh8 Rf1+ Ke5 Ka2 Bf5 Kb3 Be6+ Kc3 Rh5 Rf2 Rh7 Kd2 Ke4 Rg2 Rc7 Rg7 Kd4 Rh7 Kd5 Kd3 Bxh3 Rh4 Rh7 Re4 Rb7 Kc3 Be6 Kd2 Bg8 Kd3 Rg7 Kd2 Rh7 Re8 Bf7 Rf8 Rh2+ Kd1 Kc4,2024-04-18 13:43:04.223+0000,Inprogress,True,,,5R2/5b2/p7/p7/P1k5/8/7r/3K4 w - - 18 101,,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,0-0,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,,,,,,,
4,18,67a9f4b7-6191-5968-8996-3a1a911593ff,,"['p', 'p', 'p', 'p', 'n', 'n', 'q', 'b', 'p', 'p', 'p', 'p', 'r', 'p', 'r', 'n', 'r', 'n', 'p', 'q']",,,[Event \"CS2 Self-GamePlay\"] [Site \"InHouse-DGXNodes\"] [Date \"2024-04-18\"] [Black \"AZ0Model\"] [EventSponsor \"Avrioc Technologies\"] [Mode \"ICS\"] g3 Nh6 a3 Rg8 c3 e6 Bh3 a6 Bg2 Bd6 b4 a5 Bxb7 Qg5 Bc6 Ng4 bxa5 Bxa3 Qa4 Nxf2 c4 f5 h3 Nd1 e4 Qe3+ Kf1 Qa7 Ra2 Qxg1+ Ke2 Nc3+ Nxc3 Qe3+ dxe3 g5 Qxa3 Kd8 Ra1 d6 Na4 d5 Bd2 d4 Kf3 Rg7 h4 Na6 Bd5 Nb8 Nc5 Ke8 Na4 Ra6 Rh2 Nc6 Ke2 Rxa5 Re1 Rg8 c5 Ra8 exd4 fxe4 Bc4 Kf8 Rf2+ Ke7 Bc3 Bb7 Ra1 Rgc8 Bb2 Nb8 Raf1 h6 Rf4 e3 Bc3 Bg2 Qb3 Bh3 Ke1 Ke8 Rf8+ Ke7 Qb2 Bg2 R8f7+ Kd8 R7f6 Ra6 Be2 Nc6 R6f4 g4 Bd1 Ne5 Rf6 c6 Qa1 Kc7 Rxh6 Be4 Rhf6 Kd7 Nb2 e2 Qc1 R1f4 Rb8 Ke2 Nc4 Rf7+ Ke8 Kf1 Ne5 d5 Nxf7 Rf3 Nf2 Qg5 Rc8 Qh6 Rca8 Nc4 R8a7 Kg2 Ra3 Qh5 R3a4 Kg1 Rb7 Ba1 Bc2 Be5 Bd1 Qg5 Rd7 Qd2 cxd5 Qa5 Rd6 Ba1 Bb3 Bg7 Nh3+ Kh2 Kd7 Re3 Nh8 Rc3 Nf7 c6+ Ke7 c7 Ra1 Na3 Ba2 Qa4 Nd8 Rc5 Rh1+ Kg2 Nf2 Qe4 Rg1+ Kh2 Nd1 Kxg1 Ra6 Rc4 Ra5 Nc6 R8xc6 Kd7 R6c5 Ra6 Be5 Ra8 Ba1 Re8 Kh2 Rd8 Nb5 Bxc4 Nd6 Kxd6 Rxd5+ Ke7 Bh8 Rb8 Rc5 Kf8 Qf3+ gxf3 Bd4 Bb3,2024-04-18 12:06:44.895+0000,Inprogress,True,,,1r3k2/8/4p3/2R5/3B3P/1b3pP1/7K/3n4 w - - 2 101,,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,0-0,2b435cf4-6eb7-5d64-bdce-1c047fdb2033,,,,,,,
